4.82,29.2,24.2,89,23.7,11,248,20.7,4.1,6445.5,4081.7
5.38,99.8,67.3,66.6,44.5,22.3,59,61.1,6.1,1341.7,1289.5
7.23,72.8,66.2,16.7,18.9,18.7,195.7,56.5,5,2234.2,1978.8
4.8,79.9,17.2,42.2,49.2,34.3,365.2,68.7,9,3861.4,3247.6
7.9,45.7,40.6,18.7,34.1,34,152.8,79,8.8,3589.3,3081.5
6.48,91.6,8,83,33.2,23.7,268.2,31.5,10.7,4845.3,4718.7
6.42,59.1,31.6,36.4,41.3,28.2,449.4,80,8.1,6668.3,6655.5
6.87,71.3,59.8,68.7,24.6,28.1,62.8,26.9,6,1674.4,1651.7
7.8,18.5,22.8,16.8,16.6,34.8,403.5,81.8,4.4,3711.2,2678.3
5.89,66.9,13.8,20.3,16.8,22.8,222.8,79.5,4.1,2154.5,2274.1
7.21,89.1,43,64.4,19.9,18.3,293.5,68.8,11.4,6364.6,5422
6.76,26,45.3,77.5,32.8,18,153.9,41,5.2,6787.5,6041.8
5.57,76.4,55.7,26.1,42.7,26.1,310.5,26.5,8,3872.2,3581.1
8.01,12.3,61.9,43.5,27.5,23.5,378.8,74.5,10.4,1624.1,1640.2
7.69,93.4,57.2,59.6,23.2,23.2,140.7,35.3,11.4,5711.8,5311.1
7.13,98.5,68.4,73.7,40.7,12.7,204.5,50.9,5.6,5182.8,3885.1
7.9,41.9,21.7,60.3,18,31.6,305.3,57.2,5.9,3128,2683.9
7.97,19.6,47.7,17.6,36,16.4,237.6,68,5.4,6324.4,5728.9
7.33,69.3,32,53.4,9.8,15.9,181.9,54.1,5.3,6855,5947.4
7.85,12.7,77.2,80.8,10.1,22.4,253.3,68.6,7.6,4347.1,4218.3
7.29,53.4,38,79.4,34,16.8,180.9,77,9.1,4394.4,3552.7
7.22,34.5,77,56.8,8.7,27.5,185.8,69.9,9.7,2785.1,2879.7
6.97,52.6,62.7,89.7,12,21.1,324.8,41,6.6,4507,4563.2
7.51,11.6,58.9,18.4,33.1,23.5,264.7,82.6,9,3637.9,3322.2
5.13,14.6,41.9,48.3,24.7,26.1,354.7,58.5,4,2813.1,2491.3
8.02,11.4,38.3,72,30.3,16.1,426.9,52.6,11.1,1403.1,1131.2
7.99,65.7,44.5,21.3,49,14.7,474.3,60.3,11,2516.2,2037.8
4.62,60.4,27,87.8,33.4,36.4,118.1,53.8,8.4,2187.1,1596.6
7.8,31,72.8,38.3,31.6,23,331.8,72.9,5.9,4252.3,3929.4
5.02,68.2,64.6,38,22.1,22.4,312.1,49.4,11.8,4610,4356.7
5.84,89.6,65.1,27.1,33.4,11.1,440.1,74.4,10.5,4651.4,3843.6
7.47,35,37.5,33,5.6,24.9,453.2,73.2,4.1,3329.1,3536.7
5.14,84.9,10.3,56.2,30.1,26.6,392.2,39.4,7.8,3527.4,3248.6
7.77,69.6,56.2,44.3,8.1,26.8,318,26.7,4.8,6005.4,5673.9
7.83,13,33.1,25.5,14.9,31.2,139.7,79.6,5.1,3857.4,3463.3
6.53,43.8,70.3,74.7,30.3,15.3,174.5,31.8,4,6926.6,5878.6
4.53,55.7,63.5,15,35.1,17.6,321.2,22.2,9.5,3637.7,3179.1
5.65,75.9,15.9,76.8,22.3,34.3,112.7,48.2,6,4897.5,3639.9
6.97,35.8,50.1,32,23.9,38.4,132.8,37.8,6.4,1302.2,1036.1
8.42,98.4,56.9,49.7,27.4,14.1,460.1,35.4,4.4,4920,4009.7
7.03,71.6,47.6,40.5,39.2,24.9,480.3,32.1,4.1,6108.6,5915.9
5.54,43.6,43.6,55.6,5.8,16.4,52.4,72.4,10.3,6654.7,5383.7
7.04,18.7,22.1,73.7,25.1,11.8,438.1,74.8,9.3,6983.9,5419.7
6.66,26.3,22.7,89.1,5.6,19.8,472.1,23.2,7.1,2693.1,2328.4
7.62,53.9,62.6,34.5,19.4,14.3,286.6,58.3,4.6,4452.2,3760.7
4.93,54.5,6.4,54.3,28.4,31.3,252,29.5,10.2,3704.3,3224.1
7.54,79.1,63.4,47.3,8.6,26,463.5,55,11.4,4382.9,3962
6.67,75.4,44.5,89.9,26.8,14.3,53.4,44.4,8.2,1944.7,1767.2
8.35,28.1,75.2,74.7,46.6,10.3,428.2,34.1,5.1,6136.9,3927.7
5.87,63.5,79.8,41.8,35.8,34.2,183.5,86.4,9.2,6457.4,5902.9
7.03,11.9,54.8,48.2,40.2,15.3,338.5,87,4.6,3698,3259.8
8.23,45.9,35.9,29.7,31.1,28.2,195.4,59.5,5.3,2682.6,2236.4
4.91,78.8,40.6,70.4,45.3,20.1,285.3,33.2,7.8,1845,1749.3
8.25,46,20.3,77.6,11.6,27.6,413.7,60.8,6,5102.6,5028.8
7.25,85.2,12.4,87.2,25.2,19.5,131.6,85,11.4,2873.4,2712.7
4.77,97.9,48.4,55.3,31.9,12.6,348.8,46.4,10.5,6457.2,4864.2
5.7,64.6,65.4,63.7,44.3,16.7,454.3,29.6,6.2,5026.1,4308.1
7.33,23.1,24.6,45.7,18.9,15.6,455.5,68.6,11.7,4874.1,4307.4
4.77,44.2,36.5,58.7,5.1,22.8,452.4,65.9,7,4356.4,4272.7
6.83,10.9,46.6,37.9,48.8,29.7,283.3,20.1,8.5,1274.7,1179
5.88,64.2,73.1,69,6.2,17.9,395.5,79.8,8.5,6591.5,6345.2
6.98,83.9,15.4,11.8,11.9,10.4,251.1,66.3,9.2,4767.6,3217.9
4.68,66.7,22.8,12.3,24,25.6,257.1,33.7,5.9,6964.4,6345.9
7.99,80.7,73.9,67.3,27.3,28.2,177.7,20.2,11.4,4224.1,3683.6
8.39,82,8,84.5,42.6,38.9,178.4,88.1,6.1,5260.7,3718.3
8.38,86.6,54.2,60.6,25.2,27.7,67,72.8,9.3,1337.3,1351.1
7.5,34,53,68.1,29.6,24.1,289.2,45.6,10.1,4790.4,4987.9
5.02,88.4,33.7,75.9,14,27.2,188.9,50.3,11.1,5587.9,4769
7.53,68.9,40.1,38.9,30.6,37.8,134.5,57.7,7.7,5671.1,4532
4.6,36.1,69.1,18.6,20.7,34.9,104.8,70.3,9.7,5620.7,4398.2
4.59,98.9,17.4,84.6,9.4,19.7,206.1,32.1,4.7,2357.7,2059
5.79,95.5,22.4,85.1,47.6,17.1,454.6,33.7,10.2,6852.4,6321.9
6.45,61.7,43.4,45.3,8.7,17.9,282.4,23.4,10,6971.1,5830.1
7.58,85.9,35.7,27.4,35.5,25.1,300.6,89,7.3,1453.6,1542
7.23,33.5,48.1,81.4,45.9,32.3,74.4,81.3,6.5,6618.7,5753.1
6.28,47.4,74.1,66.7,13.1,25.1,283.9,58.7,7,2736.7,2746.6
5.59,26.6,73.8,10.7,15.7,12,350.4,50.1,4.7,5135.7,3369.1
8.49,56.8,22.3,18.6,24.2,31.7,117.8,36.6,9.1,3028.7,2377.1
6.2,54.6,27.7,88.7,18.3,34.2,492.6,61.6,11.3,6806.5,5396.9
6.31,29.2,17.2,13.1,39.2,18.7,461.8,68.3,9.3,1609,1558.9
5.15,70.6,74.6,32.6,20.2,29.9,496.9,68.2,8.6,3986.5,3938.1
7.68,20.6,34.8,53.9,49.4,22.8,212.1,20.5,11.9,3568.3,3594.5
7.27,15.6,38.7,24.7,43.6,36.7,420,69.1,8.3,2956.1,2253.5
5.38,44.6,65.2,28.6,45.3,35.4,197.9,80.6,6.8,4873.2,4123.5
4.83,46.9,43.5,38.2,7.9,25.8,387.1,28,9.6,1786.3,1678.5
7.22,38.8,14,31.6,12.9,30.7,476.5,72.9,8.2,5300,5003.6
7.12,33.2,37.8,74.3,12.6,36.5,119.8,77.6,11.8,6883.6,5221.1
5.59,40.5,52.3,50,35.2,24.9,113.1,39.3,11.2,5827.4,5903.5
8.3,24.7,58.9,32.3,5.5,19.4,97,69.8,11.6,6160.1,4717
5.1,46.3,53.4,35,41.3,32.6,409.3,26.8,4,3157.8,2767.8
6.23,91.4,13.9,13.2,29.6,16.6,350,65.4,6.7,2949.3,2571.9
8.27,30.2,27.8,14,30.5,21.7,285,55.7,9,4102.3,3341.3
6.18,71.6,60,67.4,29.2,36,398.3,79.5,6.5,1274.4,1101.6
7.05,22.8,71,19,29.1,31.7,432.5,51.6,9.3,6672.1,6323.7
6.09,41.9,8.5,48.1,13.9,22.1,477.3,50,9.7,1862.7,1603.7
5.6,38.9,8.2,77.4,17.7,16.4,140.6,85.4,9,6418.1,5335.9
8.44,94.3,53.3,39.5,26.9,20.7,248.8,85.4,7.7,1501.5,1376.5
6.14,48.5,46.1,37.7,35.5,18.5,465.4,22.5,9.6,5935.7,5873.7
8.08,72.1,16.7,79.8,17.2,15.3,257.6,54,10.2,1911.8,1415.6
5.42,64.2,46.1,79.2,41.3,32.3,269.4,31.3,9.6,1228.8,1151
5.35,22.7,78.1,80.4,41.5,17.6,474.1,39.2,10.5,5316.9,4370.7
4.62,94.6,52.3,55.8,17.3,23.6,380.6,66.6,11.6,2681.6,2803
7.11,41.1,38.7,86.2,30.2,21.6,298.4,29.1,4.8,5287,4831.3
5.97,14,67.1,75.5,20.7,39.5,210.8,20.8,11.3,4330.5,2851.8
7.96,37,21,43.3,13.6,21.7,461.9,70.9,6.2,1652.8,1459.2
6.39,40.2,36.1,60.4,41.3,12.4,54,64.9,8.5,6592.8,4883
8.37,18.3,44.6,19.7,49.6,12.7,194.5,83.2,11.5,3713.9,2637.5
5.24,65.8,42.8,54.1,30.5,27.7,475.7,58,9,5406.7,5224.5
7.97,41.2,74.1,31.1,46.1,28,274.2,86.2,4.7,4006.1,4329
7.61,66.6,27,32.7,33.9,22.6,330.7,62.7,8,4626.2,4469.4
7.58,10.6,9.2,20.1,30.5,23,289.7,47.1,11.2,2816.6,2734.1
7.88,98.4,73.7,38.7,26.6,11.6,228.8,62.6,7.3,2202.2,1714.3
7.54,25.3,21.3,48.5,15.6,25.5,349.4,72.4,10.8,4255.4,3806.7
7,69.3,33.4,58,8.8,25.1,394.9,44.3,10.4,3641.3,3518
5.02,74.4,44.8,34.4,24.9,14.5,214,46.1,11.3,3340.7,2848.2
4.63,25.4,78.2,73.4,30.3,13.1,315.7,64.1,6.1,5035.4,3434.4
8.18,20.1,45.1,51.7,27.9,13.7,87.2,51.9,8,5143,3820.1
6.97,23.7,38.6,61,36.3,13,296.4,56.9,6.7,1275.5,1093.4
7.69,32.2,48.8,32.3,13.6,28.3,386.5,88.7,8.3,3032.5,2722.9
6.43,25.1,77.8,75.1,20.9,15.9,313.4,23.1,4.2,3470.6,3203.5
4.97,70.7,66.3,59.9,23.7,17.5,445.3,65.4,5.9,1581.4,1351.8
5,47.9,17.7,79,13.4,15.2,178.8,84.6,11.8,2415.4,2086.5
7.24,58.4,65.2,22.8,45.8,38.7,271.3,36.5,8.8,1309.9,1003.3
6.22,14.3,68.1,40.5,35.7,35.6,89.4,34.8,5.4,6977.5,5582.2
5.3,87.5,56.8,19,9.1,16.9,365,45.4,8.1,5419.3,4578
6.47,25.4,54.3,27.2,37.1,19.8,249.3,25.2,9.6,1524.7,1557.8
4.76,42.4,38.1,41.6,29.7,16.3,288.7,59.2,8.8,1121.5,884.5
6.83,16.5,53.1,81.6,28.6,24.8,107.8,65.2,8,5315.7,6043.2
5.58,22.3,60.3,54.6,49.5,10.6,498.8,77.4,9.4,3635.2,2917.6
7.69,69.9,14.2,36.4,32.8,30.1,397.4,24.6,5.3,5720.8,4902.6
5.74,72.3,24.3,69.8,45.4,25.7,230.3,50.5,7.5,6540.9,6266.8
6.32,70.9,19.6,11.6,46.1,37,306.5,74.9,10,4595.8,3725.8
4.55,59.7,68.1,39.6,9.6,14.9,328.4,73.8,8.6,2122.7,1729.1
4.79,95.7,56,58.1,5.4,34.1,482.3,25.2,11.3,5693.2,3996.2
6.07,55.6,38.8,56.7,24.6,33.8,395.8,20.8,7.6,6734.9,5683.1
6.42,50.4,67,58.6,39.6,13.8,207.4,74.8,5.1,4481.4,3899.7
6.9,32.3,58.8,26.9,42.1,22,490,29.7,4.4,5092,5154.7
5.67,18.9,73.5,37,40.4,15.1,185.8,60.4,7.8,3024.8,2770.6
7.28,59.3,10.8,84.5,25.1,17.6,309.6,26.6,7.5,3289.2,2936.5
7.94,38.3,43.2,87.9,38.7,17.9,365.3,40.7,6.1,5407.9,4687.1
7.62,57.2,58,35,37.3,26.7,172,31.1,8.7,6566.6,6798.4
4.66,28.6,20.6,61.6,19.1,22.3,480.4,71.5,6,4773.9,4522.3
6.42,85.4,29.5,29.3,12.6,38.4,147.2,67.1,5.7,5739.1,4721.3
4.92,100,36.4,39.5,33,13.8,248.8,29.5,9,2029.8,1614.2
5.47,39,64.6,73.4,35.5,39.2,130.9,24.2,11.6,2271.8,1726.2
8.45,85.8,42,50.1,30.6,16.9,443.7,52.6,5.6,4192.2,3157.2
5.07,88.6,42,78,14.6,33.2,149.7,33.7,5.5,2059.3,1491.8
6.5,99.6,37.3,60.3,17.5,20.2,65.6,20.6,8.2,4810,4866.1
6.97,40.8,22.1,60.3,36.9,14.3,67.5,38.5,5,2749.9,2119.9
7.31,78,74.2,12.7,48.3,35.7,236.2,35.1,6.4,5749.2,4433.8
6.74,30.6,28.8,70,47.5,19.3,285.2,67.9,11.9,5848.7,5368.3
4.54,66.2,47.6,88.2,28.4,29.8,68.7,80.3,10.7,3782.7,3609.6
5.81,73.4,16.2,47.8,44.9,27,91.8,36.6,9.6,2084.9,1900.3
6.57,76.7,37.6,22.7,6.3,24.2,93.9,35.6,4.2,4880.6,4917.3
4.85,28.6,72.8,88.2,43.8,24.9,350.8,47.1,6.1,6956.7,7176.3
5.9,86.4,79.7,33.2,26.4,32,184.9,32.1,8.6,4735.5,3892
4.63,47.9,32.1,42.7,40.2,12.6,303.2,86.3,9.7,1214.6,863.8
4.81,29.5,16.5,16.2,5.3,30,83.2,37,9.3,1103.8,822.3
6.09,58.8,28.6,18.9,44.1,36.9,451.5,26.5,5.5,2922.2,2203.7
5.03,87.7,29.5,27.3,31.8,11.7,187,59,7.7,2174.7,1643.8
6.77,97,53.3,53.9,15.8,14.2,400.2,57.6,5.6,5878.3,4569.9
7.26,77.3,42.2,54.6,20.6,31.5,422,64.2,11.4,6068.8,5670.1
7.7,10.5,62.6,58.5,14,23.1,494.6,87.7,8.5,2551.7,2717
5.3,22.1,57.6,56.7,24.1,22.1,383.5,42.6,7.1,2953.9,2939.9
5.17,16.9,23.8,49.6,19.9,14.1,249.3,45.2,11.3,2417.5,1922.9
4.92,19.1,63.8,74.2,29.1,25.2,118.7,43.6,11.2,6450.3,6869.3
7.05,44.5,68.6,84.7,41.7,13.8,71.5,64,8,4015.9,3482.3
7.33,40.5,49.9,31.6,49.2,24.3,448.8,62.3,9.5,4936.8,5512
4.63,20.2,74.6,20.4,16.3,32.9,251,57,6.6,3492.9,2914.7
8.24,89.4,63.7,44,9.8,17.7,387.5,45.5,6.5,4786.1,4251.6
4.71,65.4,49.7,12.1,22.8,24.4,273.3,49.9,8.4,3315.1,3220.5
6.67,81.7,73,80.7,11.5,39.8,445.8,75.5,10.8,3038.1,2215.7
7.34,43.4,50,29.2,42.5,30.6,387.3,62.6,8.8,4806.9,4244.8
7.98,46.9,44.1,53.9,27.6,35.2,88.5,70.1,7.7,4546.4,3485.1
7.36,38.6,31.7,19.2,32.9,22.4,388.5,39.4,9.3,2761.2,2766.6
7.71,49.5,71.2,54.3,11.8,33,170.1,83.8,10.5,1896.1,1662.2
5.86,64.9,14.2,13.1,38.7,11.2,397.9,22.5,10.3,3211.5,2220.7
7.76,54.4,40.5,71.5,48.8,13.7,476.8,61.7,7,3491.2,3076
4.82,85.4,45.3,86.4,26.7,16.1,468.6,76.9,11.5,4772.1,4430.5
8.08,91,46.6,34.6,48.3,22.1,106.3,80.6,4.1,6487.2,6767.8
6.69,52.3,53.9,30.7,6.6,35.4,74.6,42.4,7.6,1217.1,876.3
7.77,31.6,42.9,45.8,6.6,20.4,399.6,52.2,11.3,2462,2191.7
6.31,95.1,24.3,59.6,48.2,29.6,369.5,22.4,9.6,2162.3,2311.4
7.07,76.2,69.3,25.1,36.5,31.3,129.3,75.3,9.6,4013.8,3669.2
6.61,67.6,54.3,74.3,13.5,27.6,358.1,28.7,5.3,3578.2,3529.2
7.43,77.1,69.4,25.9,21.4,20.7,57,50,8.7,5374.2,4680.6
4.83,16.8,25.7,10.4,27.8,27.3,334,89.4,11.7,2454.5,2494.3
4.74,16.1,52.8,51.9,36.6,20.3,424.5,84.2,5.7,4567,4510.3
5.49,23.8,58.6,19.2,42.9,12.5,338.8,43.1,6.6,6303.1,4690.8
5.14,23.3,33.8,65.9,8.7,39.8,79.4,35.7,7.1,6464.1,4108
7.99,47.9,65.9,23.4,34.5,13.8,495.9,37.6,6.9,6752.7,4656.3
5.38,24.2,5.2,75.4,26.5,12.2,210.2,67.9,9,5639.6,4073.4
8.4,86.9,49.6,47.6,31.9,36.4,221.2,70.8,5.9,6435.9,5254.3
5.85,62,51,55.3,27.9,19.1,88.1,35.2,8,2407.2,1960
5.23,43.1,45,24.9,25.3,29.5,125.2,36.8,7.2,2185.5,1806.8
7.66,16.3,52.3,21.7,14.2,19.9,172,42.6,9.2,1038.9,928.7
7.13,63.2,17.5,60.5,26.3,21.7,409.6,50.3,5.9,5241.1,5182.6
6.49,20.5,56.4,30.4,13.5,17.9,361.3,84.2,8.4,6624.8,6608.5
6.72,76.9,30.2,40.9,7,20.3,312.6,21.9,9.9,2121.6,1852.9
7.38,82.2,38.9,48.4,21.8,22.3,438.8,64.7,9.5,4821.7,4370.4
5.41,59,30,28.4,6.1,31.6,499,80.3,10.7,5478.8,4871.5
8.49,23.5,40.5,73.6,30.3,25.3,223.1,70.6,11.6,6565.7,5881.2
8.4,80.8,51.6,85.2,8.3,38.3,226.1,35.2,10.8,4881.2,3096.7
7.1,37.7,67.9,44.6,24.7,11.3,381.2,53.4,11.5,6821.8,5210.5
5.3,30,41.3,83.4,49.1,25.1,340,83.7,4.1,3068,3285.2
7.22,52.4,29.2,80.6,5.4,27.5,56,28.1,9,3099.6,2699
4.79,93,41.6,23.3,21.5,37.6,344.9,89.1,6.1,4258.1,3181.4
4.62,36.8,56.7,23.9,35.3,11.5,373.8,30.1,10.5,3301,2472.6
5.53,91.5,31,48.2,12.2,27.2,493.7,30,10.6,1008.6,984.9
6.35,14.8,36.1,52.1,30.2,35.6,314,76.9,4.4,5390.6,4517.5
7.97,17.5,47.2,37.3,16.6,17.3,358,78,8.8,5510.3,4400.7
7.41,72.9,27.1,35,15,36.3,404.9,22.7,10.8,5481.8,4166.9
7.47,27.2,20.7,44.5,45.3,10.6,93.2,31.8,8.7,3070.1,1986.7
6.2,38.5,15.5,65.2,14.1,32,380.6,86.4,7.4,4133.7,3910.5
5.88,22.3,31.4,16.8,21.9,38,296.1,39.6,4.6,3159.8,2436.9
5.98,39.9,8.6,66.8,12.6,29.7,95,20.9,9.8,1096.2,887
8.45,35.2,48.8,84.1,17.8,23.2,351.4,37.8,4.6,4374.7,3870.5
4.66,76.3,18.2,71.1,18.2,11.3,155.5,71.5,8.8,1742.6,1144.9
7.97,73.2,33.3,25.3,19.7,37.6,292.1,84.2,11.3,1480.2,1211.2
6.81,95.9,25.2,17,33.8,24.1,176.4,30.9,7.4,5533,5995.3
6.25,75.2,52.3,49.2,38.4,10.9,97,35.7,10.2,1057,732.5
7.4,72.5,68.8,86.5,28,30.7,162.9,50.9,10.4,6754.1,6845.5
6.45,72.5,52.5,75.5,32.5,24.5,247.5,72.4,4.1,4091.5,4177.1
7.99,89.5,45.7,55,41.6,13.7,272.4,66.1,11.3,6898.1,5125.6
8.1,36.7,55.2,21.4,50,16.4,116.8,42.9,5.5,1348,1011.5
6.19,37,7.2,67.1,25.5,11.9,194.4,24.6,6.3,4501.2,3526.3
5.61,76.7,14.2,75,47.1,27.2,436.7,37.7,11,3096,3394.6
6.87,30.6,12.1,84.8,27.1,28.7,459.7,35.4,9.5,6060.9,5305.1
8.15,92.1,12.4,59,40.2,25.2,290.8,21.5,7,3167.3,3382.5
5.34,58.1,24.5,51.2,30.8,34.5,270.7,88.3,4.7,2562.9,2081
6.99,37,44.9,59.5,44.8,35.8,311.6,37.9,7.1,6145.3,5287.3
7.03,79.8,13.6,85.5,25.2,28.5,146.6,78.6,11.7,3247.9,3559
7.43,38.1,75.1,60.3,36.3,10.4,497.1,53.9,4.8,1101,736.2
5.03,96.7,69.1,30.6,26,30.9,385.4,88.1,10.8,3341.7,3102.2
7.36,98.5,77.9,60.9,43.6,22.5,157.4,30.5,6.6,4927.1,5101.5
8.14,70,8.2,80.4,49.7,27,172.5,27.7,9.2,2526.2,2364.5
5.22,20.2,68.9,55.4,15.9,29.5,341.8,20.2,9.1,3591.9,2853.4
5.45,33.7,65.3,50.2,26.3,20.5,195.3,70.3,6.6,1340.3,1280.5
8.39,56.4,72.7,68.7,8.7,37.5,209.9,41.4,4.4,4528.6,2876.1
5.22,86.6,44.6,62.9,11.3,14,401.4,80.9,5.2,5537.8,4730.7
7.92,26.6,64.1,14.5,46.8,30.1,170.1,64.4,8.5,3479.9,3183.7
6.47,19.4,8.8,68,29.5,10.1,367.4,60.4,11.6,3521.4,2855
5.49,16.7,10.7,42.6,22.8,37.7,470.7,54.1,11.4,1529.7,1204.3
7.98,55.6,13.9,85.3,35.2,13.4,105.9,38.1,4.9,2211.6,1507.7
6.28,89.6,73.6,87.7,30.2,12.8,114.9,24.5,11,1928.1,1541.2
6.56,13.8,9.6,45.9,18,20,474.3,51,5.9,3890.1,3845.8
5.94,29.1,12.5,87.5,15.2,21.2,141.6,26.9,11.3,4175.5,3691.9
6.87,72.4,74.8,34.9,31.6,16.4,59.4,83.4,10.1,6693.6,5875.2
5.15,84.3,13.1,64.6,13.5,27.6,440.8,78.1,11.7,1439.4,1422.1
6.06,82.7,70.2,16,11.3,23.3,177,63.4,7.5,4599.2,4748.4
8.38,80.7,64.2,21.6,19.3,11,184.3,51.7,9.9,4159,2948.2
5.53,21.7,8,79.2,43.8,19.6,152.1,51.8,9.9,4097.4,3678.6
7.13,45.8,6.6,81.5,6.7,34.3,463,52.5,8,6239,4595.8
5.8,98.6,45.1,52.6,42.5,30.7,398.5,72.2,11.8,2233.2,2372.9
7.59,99,79.8,37.2,32.9,31.7,318.6,28.8,5.9,1244.6,1056
5.02,64.2,70.9,46.1,6.8,30.9,254,57.2,11.9,5033.6,4545.7
8.38,73.8,28.3,79.6,32.1,19.3,114.6,76.9,10.5,3070.9,2667.5
6.32,95.6,34,26.9,24.2,13,466.7,55.7,8.9,1105.5,892.2
5.44,50.5,34.1,33.6,42.9,18.2,387.3,21,4.6,2508.2,2110
4.79,22.3,60.1,72.8,45.8,35,175.5,37.1,6.1,2856,2083
5.18,70.2,30.6,84.8,17.9,39.4,476.4,66.8,10.7,4701,3270.1
6.58,96.4,16.1,17.4,40.3,24.8,470.8,85.4,9.8,2035.5,2492.1
5.85,72.7,61,74.3,18.9,10.3,346.8,82.6,11.7,3478.3,2427.3
7.82,82.3,39.4,61.6,18.3,14.2,493.3,77.6,7.2,3894.9,3146.6
6.22,48,10.8,28.5,13.7,19.7,134.3,86.5,11.2,3755.4,3816.5
5.49,18.7,64.3,70.5,35.5,27.4,379.1,39.6,10.9,6843.6,6031.2
6.97,25.2,48.9,68.2,16.8,12.3,118.5,20.9,11.7,1273,857.2
7.33,98.4,41.7,21.4,25.9,38.3,361.3,44.8,6.2,6705.8,5416
5.17,54.4,55.5,50.2,41.5,21,463.9,60.4,8,4491.6,4503.1
5.17,11.1,42.9,70.7,40.6,37.4,291.2,42.2,4.6,5774.4,4389.9
4.65,96,53.6,25.3,43.5,33.4,393.4,23.1,8.7,3582.4,2948.3
7.45,54.8,70.1,47,12.2,32.7,114.4,55.5,9.9,3723,3435
7.16,85.3,51,19.7,31.4,28.2,334.9,34,5.9,6276,5435.9
6.4,59.4,54.5,34.5,46.2,28.8,78.4,70.9,5.4,6375.6,6267.8
7.88,19.2,51,27.4,6.9,29.1,66.6,26.2,9.1,2432.1,1960.5
7.72,65.4,44.8,50.4,40.8,28.9,335.3,87.1,7.1,2195.5,2000.2
6.84,99.8,17.9,21.3,16.1,26.6,307.8,81.4,7.4,3977.4,3939
7.97,13.1,30.2,40.7,35.1,39.6,198.2,81.2,7.8,6401.7,4461.6
5.32,85.8,57,32,37.3,32,280.8,75.3,8.1,2934.1,2912.2
4.95,31.2,36.9,69.7,46.7,33.3,358,64.4,5.6,4912.1,4173.8
5.58,45.4,35.5,66,27.9,36.2,340.1,23.7,8.6,5248.9,4392.7
4.73,43.5,61.9,17.6,43.2,16.5,83.1,66.4,4.6,5672,5011.6
6.62,90.9,5.4,86.3,7,12.5,355.2,72.3,4.9,4383.5,3611.9
8.25,55.4,55.9,69.6,23.9,24.5,346.8,29.2,9.7,3414.7,3129.7
4.66,50.2,41.7,59.3,24.8,25.4,351.3,63.1,9.9,6802.1,6511.9
4.99,83.6,33.3,48.2,29.2,34.9,431.3,53.5,6.1,4668,3397.7
6.31,14.4,30.5,24.2,26.7,23.3,309.5,53.1,5.5,5371.4,5206.9
8.24,17.8,18,87,48.6,27.1,472.1,34,4.4,3069.9,3125.6
5.76,12,30.1,10.6,8.5,25.8,491,71.8,7.4,5019.7,5125.4
6.53,71.9,34.4,65.4,16.9,11.1,388.3,84.8,8.1,2546.8,2125.4
4.67,57.3,37.8,50.6,48.6,28.5,211.4,75.1,11.2,2470.6,2245.4
5.09,88.8,55.4,82.2,25,34.8,114.4,45.8,4,5288.3,3999.9
8.45,54.9,39,40.5,30.7,14.7,419.1,88.9,7.2,4128.4,3395.7
8.36,30,64.7,51.5,8.6,27.8,116,45.5,7.4,5099.7,4574.4
4.52,82.5,53,69.4,17.8,27.8,115.8,36.4,11.1,2616.6,2193.5
8.31,36.5,19.2,13.8,6.8,14.9,463.6,87.8,5.6,4592.3,3603.8
7.06,94.2,25.8,14.4,11.2,13.7,301.9,75.3,4.5,3663.6,2821.8
7.97,32.5,10.9,26.9,33.5,39.4,182,73.3,7.1,4581.8,3494.4
6.32,25.1,75.9,21.7,39.4,21.8,483.3,25.4,8.9,2745.3,2627.5
6.56,54.4,71.5,10.5,44.2,16.8,368.3,33.4,10.9,5292.7,4521.9
6.46,14.5,11.4,59.8,16.3,15.1,290.7,21.3,6.2,5835.6,4345.8
7.17,13.3,48.1,73.7,20,30,198.3,74.4,6,2559.5,2565.4
5.06,54.6,77,86.6,30.6,28.3,354.5,39.5,6.6,2803.7,2825.8
4.62,29.4,61,45.3,8.8,29.3,378.9,29.3,4.9,4966.9,4052.6
5.73,10.8,41.9,32.4,41.3,12.6,370.4,32.7,11.8,5173.5,3760.1
7.32,36.6,23.1,79.1,26.7,36.8,137.9,64.9,8.3,5224.6,3934
5.31,53,25.9,77.6,48.4,21.7,363.8,50.3,6.2,5096.2,4866.9
7.19,45.5,60.2,60,10.3,19.4,311.7,85.9,6.9,3356.8,2804.2
8.38,22.2,63.5,31.9,11,23.9,432.5,45.6,10.9,3369.1,2788.7
4.88,62.2,44.7,82.7,20.7,21.7,331.1,78.4,9.4,2528.9,2587.7
7.19,73.9,14.1,24.3,14.3,35.9,115.8,58.3,8.4,1941,1592.5
6.28,70.8,75,13.5,36.3,37.9,193.3,69.4,9.8,5155.5,4460.2
7.97,45.4,68.4,73.7,47.6,19.1,384.7,31.8,10,1559.1,1403
5.21,22.4,15.5,55.1,9,35.9,383,72.4,5.6,6626.8,4864
7.27,55,9.3,29.7,15.9,33.4,150.2,26,5.3,5960.1,4351
7.85,90.1,45.2,63.7,15.7,37.9,209.6,68.4,11.7,6145,4644.1
8.28,52.2,26.3,71.3,27.9,17.4,56.9,52.6,5.5,6440,5543.3
7.23,27.6,26.2,77.6,25.3,27.3,199.3,36,7.7,3451.6,3095.1
